Item_name,Item_href,Brand,Model,Energy_Efficiency,Capacity,Noise_Level,Installation_Type,Part_No,Color,Control_Console,Voltage,Wattage,ASIN,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,MRP,Offer_Price,No_of_Reviews,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,good_service,bad_service,good_installation,bad_installation,good_cooling,bad_cooling,noise
"Voltas SAC 12V CY Inverter Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-SAC-12V-Inverter-Copper/dp/B00RT2BUS8/ref=sr_1_758/255-7883536-6777603?ie=UTF8&qid=1485083787&s=kitchen&sr=1-758,Voltas,SAC 12V CY-Invrtr (Cool Only),Inverter,1 tons,42 dB,Split,12V CY - Cool,White,,230 Volts,1100 Watts,B00RT2BUS8,#432,"#4,01,922",36084.0,28999.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas Magna 185 MY Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-Magna-185-MY-Aluminium/dp/B00LSJZSWW/ref=sr_1_1010/253-7993029-7387706?ie=UTF8&qid=1485080576&s=kitchen&sr=1-1010,Voltas,Magna 185 MY,5 Star Rating,1.5 tons,44 dB,Split,MAGNA 185 MY,White,Remote Control,230 Volts,1438 Watts,B00LSJZSWW,,,,46090.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 182 DY Delux Y Series Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-182-DY-Window-Rating/dp/B00LWRDPD4/ref=sr_1_1005/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1005,Voltas,1.5T 182 DY,2 Star Rating,1.5 tons,58 dB,Window,,White,Remote Control,230 Volts,1826 Watts,B00LWRDPD4,,,,31188.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 122 DY Delux Y Series Split AC (1 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-122-DY-Rating-Aluminium/dp/B00LWRDNWC/ref=sr_1_1006/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1006,Voltas,1.0T 122 DY,2 Star Rating,1 tons,40 dB,Split,122 DY,White,Remote Control,230 Volts,1099 Watts,B00LWRDNWC,#532,"#5,15,012",,35748.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 242 DY Delux Y Series Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-242-DY-Rating-Copper/dp/B00LWRDQVK/ref=sr_1_1004/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1004,Voltas,2.0 T 242 DY,2 Star Rating,2 tons,50 dB,Split,242 DY,White,Remote Control,230 Volts,1774 Watts,B00LWRDQVK,#426,"#3,97,856",57190.0,38200.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 123 DY Delux Y Series Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-123-DY-Rating-Aluminium/dp/B00LWRDRZK/ref=sr_1_1003/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1003,Voltas,1.0 T 123 DY,3 Star Rating,1 tons,45 dB,Split,123 DY,White,Remote Control,230 Volts,1028 Watts,B00LWRDRZK,,,33290.0,29417.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 123 Eya Executive Y Series Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-123-Eya-Executive-Aluminium/dp/B00LWRDYKS/ref=sr_1_1001/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1001,Voltas,1.0T 123 Eya,3 Star Rating,1 tons,40 dB,Split,123 EYa,White,Remote Control,230 Volts,1028 Watts,B00LWRDYKS,#619,"#5,92,483",,37000.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 DY Delux Y Series Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-DY-1-5-Rating/dp/B00LWRDTRQ/ref=sr_1_1002/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1002,Voltas,1.5 T 183 DY,3 Star Rating,1.5 tons,48 dB,Split,,White,Remote Control,230 Volts,,B00LWRDTRQ,,,,,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 125 MY Magna Y Series Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-125-MY-Rating-Copper/dp/B00LWREKZQ/ref=sr_1_994/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-994,Voltas,1.0 T 125 MY,5 Star Rating,1 tons,38 dB,Split,,White,Remote Control,230 Volts,1011 Watts,B00LWREKZQ,#456,"#4,28,639",,37690.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 123 PY Premium Y Series Split AC (1 Ton, 3 Star Rating, Grey, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-123-PY-Premium-Rating/dp/B00LWRENSA/ref=sr_1_993/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-993,Voltas,1.0 T 123 PY,3 Star Rating,1 tons,40 dB,Split,123 PY,Grey,Remote Control,230 Volts,1015 Watts,B00LWRENSA,#390,"#3,76,435",,35790.0,1 review,awesome piece - installation and after service also good,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Mya Magna Ya Series Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Mya-Rating-Copper/dp/B00LWREEBQ/ref=sr_1_996/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-996,Voltas,1.5T 183 Mya,3 Star Rating,1.5 tons,42 dB,Split,183 MYa,White,Remote Control,230 Volts,1539 Watts,B00LWREEBQ,,,,38990.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Myi Magna Yi Series Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Myi-Window-Rating/dp/B00LWRFHBC/ref=sr_1_989/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-989,Voltas,1.5T 183 Myi,3 Star Rating,1.5 tons,58 dB,Window,,White,Remote Control,230 Volts,1661 Watts,B00LWRFHBC,,,,29690.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 DY Delux Y Series Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-DY-Window-Rating/dp/B00LWRF5UU/ref=sr_1_990/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-990,Voltas,1.5T 183 DY,3 Star Rating,1.5 tons,58 dB,Window,183dya,White,Remote Control,230 Volts,1526 Watts,B00LWRF5UU,#461,"#4,35,271",36890.0,25100.0,1 review,Received broken damage product.. never expected this when you spend huge amount on buying it online.,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 LY Luxury Y Series Split AC (1.5 Ton, 3 Star Rating, White and Gold, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-LY-Luxury-Aluminium/dp/B00LWRE7OA/ref=sr_1_999/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-999,Voltas,1.5T 183 LY,3 Star Rating,1.5 tons,56 dB,Split,183 LY,White and Gold,Remote Control,230 Volts,1623 Watts,B00LWRE7OA,#526,"#5,13,235",39990.0,32000.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 185 MY Magna Y Series Window AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-185-MY-Window-Aluminium/dp/B00LWRFIVG/ref=sr_1_988/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-988,Voltas,1.5T 185 MY,5 Star Rating,1.5 tons,54 dB,Window,,White,Remote Control,230 Volts,1495 Watts,B00LWRFIVG,#530,"#5,14,799",,31190.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Eya Executive Y Series Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Eya-Executive-1-5/dp/B00LWRE060/ref=sr_1_1000/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1000,Voltas,1.5 T 183 Eya,3 Star Rating,1.5 tons,43 dB,Split,183 EYa,White,Remote Control,230 Volts,1559 Watts,B00LWRE060,,,,39490.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 102 PY Premium Y Series Window AC (0.75 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-102-PY-Premium-Window/dp/B00LWRFK0U/ref=sr_1_987/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-987,Voltas,0.75T 102 PY,2 Star Rating,0.75 tons,55 dB,Window,,White,Remote Control,230 Volts,922 Watts,B00LWRFK0U,#582,"#5,58,723",,22000.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Mye Magna Ye Series Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Mye-1-5-Rating/dp/B00LWREH04/ref=sr_1_995/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-995,Voltas,1.5 T 183 Mye,3 Star Rating,1.5 tons,43 dB,Split,183 MYe,White,Remote Control,230 Volts,1559 Watts,B00LWREH04,,,,,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 182 CY Vertis Classic Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-182-CY-Vertis-Classic/dp/B00OPT57QE/ref=sr_1_896/253-3725784-5086657?ie=UTF8&qid=1485080812&s=kitchen&sr=1-896,Voltas,182 CY,2 Star Rating,1.5 tons,56 dB,Window,,White,Remote Control,230 Volts,1826 Watts,B00OPT57QE,,,,28490.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 182 EYe Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-182-EYe-Window-Rating/dp/B00OPT5C4Q/ref=sr_1_895/253-3725784-5086657?ie=UTF8&qid=1485080812&s=kitchen&sr=1-895,Voltas,182 EYe,2 Star Rating,1.5 tons,58 dB,Window,182 EYe,White,Remote Control,230 Volts,1761 Watts,B00OPT5C4Q,#454,"#4,26,731",,24700.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 LYE Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-LYE-Window-Rating/dp/B00LKZ5KF4/ref=sr_1_1041/254-6787663-5094265?ie=UTF8&qid=1485080813&s=kitchen&sr=1-1041,Voltas,183 LYE,3 Star Rating,1.5 tons,58 dB,Window,183LYE,White,Remote Control,230 Volts,4850 Watts,B00LKZ5KF4,#410,"#3,93,986",,29380.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 123 Lya Luxury Ya Series Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-123-Lya-Luxury-Aluminium/dp/B00LWRE98O/ref=sr_1_998/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-998,Voltas,1.0T 123 Lya,3 Star Rating,1 tons,40 dB,Split,123 LYa,White,Remote Control,230 Volts,1028 Watts,B00LWRE98O,,,,34090.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 C Yt Classic Yt Series Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Yt-Classic-1-5/dp/B00LWRDGOC/ref=sr_1_1007/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-1007,Voltas,1.5 T 183 C Yt,3 Star Rating,1.5 tons,43 dB,Split,,White,Remote Control,230 Volts,1539 Watts,B00LWRDGOC,#485,"#4,70,010",38490.0,29300.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Lye Luxury Ye Series Split AC (1.5 Ton, 3 Star Rating,White and Gold, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Lye-Luxury-Aluminium/dp/B00LWRED6W/ref=sr_1_997/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-997,Voltas,1.5T 183 Lye,3 Star Rating,1.5 tons,56 dB,Split,183LYe/LYa,White and Gold,Remote Control,230 Volts,1559 Watts,B00LWRED6W,#441,"#4,11,296",39990.0,32550.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas 183 Pya-R Premium Ya R Series Split AC (1.5 Ton, 3 Star Rating, Red, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-183-Pya-R-Premium-1-5/dp/B00LWREPYM/ref=sr_1_992/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-992,Voltas,1.5 T 183 Pya-R,3 Star Rating,1.5 tons,44 dB,Split,183 PY a-Red,Red,Remote Control,230 Volts,1634 Watts,B00LWREPYM,#466,"#4,43,319",40690.0,32500.0,1 review,East or west voltas z best....,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas Classic 243 CYI Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-Classic-243-CYI-Rating/dp/B00LSK07SQ/ref=sr_1_1009?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1009,Voltas,Classic 243 CYI,3 Star Rating,2 tons,50 dB,Split,,White,Remote Control,230 Volts,1968 Watts,B00LSK07SQ,,,,50790.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas Magna 123 MYI Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-Magna-123-MYI-Rating/dp/B00LSJZC2S/ref=sr_1_1013?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1013,Voltas,Magna 123 MYI,3 Star Rating,1 tons,45 dB,Split,123 Myi,White,Remote Control,230 Volts,1031 Watts,B00LSJZC2S,,,,,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas Magna 123 MYE Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-Magna-123-MYE-Rating/dp/B00LSJZATS/ref=sr_1_1014?ie=UTF8&qid=1485080899&s=kitchen&sr=1-1014,Voltas,Magna 123 MYE,3 Star Rating,1 tons,40 dB,Split,,White,Remote Control,230 Volts,1028 Watts,B00LSJZATS,,,,,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas C 182 CY Classic Y Series Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-182-CY-Classic-Window/dp/B00LWRF0DM/ref=sr_1_991/254-4365745-9331469?ie=UTF8&qid=1485080812&s=kitchen&sr=1-991,Voltas,1.5T C 182 CY,2 Star Rating,1.5 tons,56 dB,Window,,White,Remote Control,230 Volts,1826 Watts,B00LWRF0DM,#560,"#5,28,400",25490.0,23200.0,2 reviews,"Pls don't purchase this ac, it's fan blower is of company named "" marathon"" and compressor is of "" gmcc"" company , there is no name of voltas on it's any component. Only cabinet has voltas name. It's just an assembled ac. Don't go for it. Pathetic quality product. Zero star.",voltas's servicing is so bad that nobody should buy a voltas product. You'll be stuck if with it once you purchase it. Not recommended to anyone.,,,,,,,16,24,24,25,0.0,0.0,0.0
"Voltas Luxury 183 LYE Split AC (1.5 Ton, 3 Star Rating, White & Gold, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Voltas-Luxury-183-LYE-Aluminium/dp/B00LSJZEYY/ref=sr_1_1012/254-4422057-3534910?ie=UTF8&qid=1485081118&s=kitchen&sr=1-1012,Voltas,Luxury 183 LYE,3 Star Rating,1.5 tons,56 dB,Split,LUXURY 183 LYE,White & Gold,Remote Control,230 Volts,1559 Watts,B00LSJZEYY,#554,"#5,27,408",,33600.0,,,,,,,,,,16,24,24,25,0.0,0.0,0.0
"Whirlpool MAGICOOL DLX III Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-MAGICOOL-DLX-III-1-5/dp/B00VFYU3O8/ref=sr_1_280/253-4305874-8829318?ie=UTF8&qid=1485079627&s=kitchen&sr=1-280,Whirlpool,MAGICOOL DLX III(1.5 T),3 Star Rating,1.5 tons,35 dB,Split,,White,Remote Control,230 Volts,1578 Watts,B00VFYU3O8,#319,"#3,14,024",36300.0,27000.0,1 review,"One of the worst product. Will give you trouble from first day. Gas leakage, cooling not happening etc. For me my motor stopped functioning just in the 13th month, one month alfter warranty period. Got no support. So be ready to pay 5-6 k every year.",,,,,,,,1,1,0,2,0.0,1.0,0.0
"Whirlpool 3D Cool Deluxe III Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Cool-Deluxe-III-1-5/dp/B00LM99DLA/ref=sr_1_256/254-7146872-7562642?ie=UTF8&qid=1485079627&s=kitchen&sr=1-256,Whirlpool,3D Cool Deluxe III(1.5 T),3 Star Rating,1.5 tons,38 dB,Split,20739,White,Remote Control,230 Volts,,B00LM99DLA,#265,"#2,73,118",,31000.0,,,,,,,,,,1,1,0,2,0.0,0.0,0.0
"Whirlpool Magicool Elite IV Window AC (1.5 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Magicool-Elite-IV-1-5/dp/B00LM99K9K/ref=sr_1_254/254-7146872-7562642?ie=UTF8&qid=1485079627&s=kitchen&sr=1-254,Whirlpool,Magicool Elite IV(1.5 T),4 Star Rating,1.5 tons,47 dB,Window,,White,Remote Control,230 Volts,,B00LM99K9K,#297,"#2,92,285",,33500.0,2 reviews,Loved the item. Highly satisfied.,"The product doesn't work too well. It might be high on efficiency rating, however, doesn't cool a small room too well & quickly. Also, makes a humming sound intermittently when the cooler inside the AC works.",,,,,,,1,1,0,2,0.0,1.0,0.0
"Whirlpool 3D Cool Deluxe III Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-3D-Cool-Deluxe-III/dp/B00LM99GDU/ref=sr_1_255/254-7146872-7562642?ie=UTF8&qid=1485079627&s=kitchen&sr=1-255,Whirlpool,3D Cool Deluxe III(1 T),3 Star Rating,1 tons,35 dB,Split,,White,Remote Control,230 Volts,1046 Watts,B00LM99GDU,#287,"#2,84,684",,34000.0,1 review,please dont buy this worst air conditioner.Before 7 days i bought whirlpool split Ac 3d deluxe 3satr 1ton. very bad experience worst Air conditioner in the world hate this product . when i switched on the Ac it taking around 30 mins to get cool .Most of the time the fan only working Ac wont works if i want Ac means i have to switch off and on around 2 or 3 times then only Ac working .when i keep the temp 16 it will be like  24 .,,,,,,,,1,1,0,2,1.0,0.0,0.0
"Whirlpool 3D Cool Xtreme PLT V Split AC (1.5 Ton, 5 Star Rating, Silver): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Xtreme-Split-Rating-Silver/dp/B00W7BTAK6/ref=sr_1_199/255-0990334-3122366?ie=UTF8&qid=1485079627&s=kitchen&sr=1-199,Whirlpool,WHIKSB131,5 Star Rating,1.5 tons,38 dB,Split,,Silver,Remote Control,230 Volts,1444 Watts,B00W7BTAK6,#247,"#2,62,162",,34900.0,3 reviews,Excellent and worth to buy,Power saving is well but cooling slow,worst ac never buy it bad product,,,,,,1,1,0,2,1.0,0.0,0.0
"Whirlpool Magicool Copr Window AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Magicool-Copr-Window-Rating/dp/B01AVZPN96/ref=sr_1_177/255-7393836-5549665?ie=UTF8&qid=1485079627&s=kitchen&sr=1-177,Whirlpool,Magicool Copr,5 Star Rating,1.5 tons,,Window,,White,Remote Control,230 Volts,,B01AVZPN96,#201,"#2,12,158",34100.0,26990.0,1 review,An awesome product from whirlpool.... would recommend to go for...,,,,,,,,1,1,0,2,0.0,0.0,0.0
"Whirlpool Magicool Platinum V Window AC (1.2 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Magicool-Platinum-Window-1-2/dp/B00LM99KYU/ref=sr_1_121/255-9022543-9106847?ie=UTF8&qid=1485079627&s=kitchen&sr=1-121,Whirlpool,Magicool Platinum V(1.2 T),5 Star Rating,1.2 tons,47 dB,Window,,White,Remote Control,230 Volts,1118 Watts,B00LM99KYU,#26,"#15,660",29500.0,23500.0,11 reviews,"One of the worst products I have ever purchased online. Seller was good till the time of delivery. But when I complained about the defective Piece delivered to me, no one replied back. I sent them mails, telephonic reminders but all in vain. Finally I had to call Whirlpool customer care and thank God they were nice enough to send a service engineer at my place.Pros :5 Star Energy efficientlyJapanese CompressorDecent cooling at par with 1.5 T ACsCons# Very Slow Start# Poor Dehumidifier# Poor Compressor functioning# Remote with No Screen# Single Temperature (Desired) on AC Display screen# Auto cuts even when Temperature is not as desired# Compressor makes so much Noise# Water logging in AC body as drainage vent is Poorly placed# No Low Voltage operation","AC is fine for 11*11 sq ft room size if you keep running on 16 degree, ideally 1.5 ton AC will do same effect on 25 degree.AC is economical and enery efficient.AC is very noisy and Remote does not have display and quality of remote is very cheap. plus point is only energy saver, better to go with hitachi 1.1 ton in this range",The product is very good with good price.. I would like to thank seller as I got it next,Very good product at a reasonable price. Using it for last 15 days. Chills the room (150 sq. feet) with in 10 mins. Consuming the same current as been claimed by the whirpool (5.5 amp. tested by my electrician)& once again amazon proved its name by delivering it on the next day of order.,Makes noise and cooling is also not as per capacity.Whirlpool's service are very poor.,Working excellent...using just 15days now...but get dented product ..bad packing....,,,1,1,0,2,1.0,1.0,1.0
"Whirlpool 3D Cool Xtreme PLT V Split AC (1 Ton, 5 Star Rating, Silver): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Xtreme-Split-Rating-Silver/dp/B00W7BRUE4/ref=sr_1_566/255-6401717-3654001?ie=UTF8&qid=1485080007&s=kitchen&sr=1-566,Whirlpool,WHIRBQ113,5 Star Rating,1 tons,35 dB,Split,,Silver,Remote Control,230 Volts,950 Watts,B00W7BRUE4,,,,27450.0,,,,,,,,,,1,1,0,2,0.0,0.0,0.0
"Whirlpool 3D Cool PLT V Split AC (1.5 Ton, 5 Star Rating, Silver): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Cool-Split-Rating-Silver/dp/B00W7BSXAY/ref=sr_1_565/255-6401717-3654001?ie=UTF8&qid=1485080007&s=kitchen&sr=1-565,Whirlpool,WHIEUY129,5 Star Rating,1.5 tons,38 dB,Split,,Silver,Remote Control,230 Volts,1451 Watts,B00W7BSXAY,,,,34000.0,,,,,,,,,,1,1,0,2,0.0,0.0,0.0
"Whirlpool 3D Cool DLX Plus III Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Whirlpool-Cool-Split-Rating-White/dp/B00W7BQZZO/ref=sr_1_567/255-6401717-3654001?ie=UTF8&qid=1485080007&s=kitchen&sr=1-567,Whirlpool,WHIANC109,3 Star Rating,1 tons,35 dB,Split,,White,Remote Control,230 Volts,1053 Watts,B00W7BQZZO,#507,"#5,04,831",,32000.0,1 review,This is working well so far and is apt for my mums flat in india which is two bedrooms. It's working well and Keeps the home cool. Easy to use so far.,,,,,,,,1,1,0,2,1.0,0.0,0.0
